,000008,600167,600195,600216
2020-06-02 11:25:09.000,3.0,14.99,14.69,16.36
2020-06-02 11:25:12.000,3.0,14.99,14.69,16.36
2020-06-02 11:25:15.000,3.0,14.99,14.69,16.36
2020-06-02 11:25:18.000,3.0,14.99,14.68,16.36
2020-06-02 11:25:21.000,3.0,14.99,14.68,16.36
2020-06-02 11:25:24.000,3.0,14.99,14.68,16.36
2020-06-02 11:25:27.000,3.0,14.99,14.68,16.36
2020-06-02 11:25:30.000,3.0,14.99,14.68,16.36
2020-06-02 11:25:33.000,3.0,14.99,14.68,16.36
2020-06-02 11:25:36.000,3.0,14.99,14.68,16.36
2020-06-02 11:25:39.000,3.0,14.99,14.68,16.36
2020-06-02 11:25:42.000,3.0,14.99,14.68,16.36
2020-06-02 11:25:45.000,3.0,14.99,14.68,16.36
2020-06-02 11:25:48.000,3.0,14.99,14.68,16.36
2020-06-02 11:25:51.000,3.0,14.99,14.68,16.36
2020-06-02 11:25:54.000,3.0,14.99,14.68,16.36
2020-06-02 11:25:57.000,3.0,14.99,14.68,16.38
2020-06-02 11:26:00.000,3.0,14.99,14.68,16.36
2020-06-02 11:26:03.000,3.0,14.99,14.68,16.36
2020-06-02 11:26:06.000,3.0,14.99,14.68,16.36
2020-06-02 11:26:09.000,3.0,14.99,14.68,16.36
2020-06-02 11:26:12.000,3.0,14.99,14.71,16.36
2020-06-02 11:26:15.000,3.0,14.99,14.71,16.36
2020-06-02 11:26:18.000,3.0,14.99,14.69,16.36
2020-06-02 11:26:21.000,3.0,14.99,14.71,16.36
2020-06-02 11:26:24.000,3.0,14.99,14.69,16.36
2020-06-02 11:26:27.000,3.0,14.99,14.69,16.36
2020-06-02 11:26:30.000,3.0,14.99,14.69,16.36
2020-06-02 11:26:33.000,3.0,15.0,14.69,16.36
2020-06-02 11:26:36.000,3.0,15.0,14.7,16.36
2020-06-02 11:26:39.000,3.0,15.0,14.7,16.36
2020-06-02 11:26:42.000,3.0,15.0,14.69,16.36
2020-06-02 11:26:45.000,3.0,15.0,14.69,16.36
2020-06-02 11:26:48.000,3.0,15.0,14.69,16.36
2020-06-02 11:26:51.000,3.0,15.0,14.69,16.36
2020-06-02 11:26:54.000,3.0,15.0,14.7,16.36
2020-06-02 11:26:57.000,3.0,15.0,14.7,16.36
2020-06-02 11:27:00.000,3.0,15.0,14.7,16.36
2020-06-02 11:27:03.000,3.0,15.0,14.7,16.36
2020-06-02 11:27:06.000,3.0,15.0,14.69,16.36
2020-06-02 11:27:09.000,3.0,15.0,14.69,16.36
2020-06-02 11:27:12.000,3.0,15.0,14.7,16.36
2020-06-02 11:27:15.000,3.0,15.0,14.7,16.36
2020-06-02 11:27:18.000,3.0,15.0,14.69,16.36
2020-06-02 11:27:21.000,3.0,15.0,14.69,16.36
2020-06-02 11:27:24.000,3.0,15.0,14.69,16.36
2020-06-02 11:27:27.000,3.0,15.0,14.69,16.38
2020-06-02 11:27:30.000,3.0,15.0,14.69,16.38
2020-06-02 11:27:33.000,3.0,15.0,14.69,16.38
2020-06-02 11:27:36.000,3.0,14.99,14.69,16.38
2020-06-02 11:27:39.000,3.0,14.99,14.69,16.38
2020-06-02 11:27:42.000,3.0,14.99,14.69,16.38
2020-06-02 11:27:45.000,3.0,14.99,14.69,16.38
2020-06-02 11:27:48.000,3.0,14.99,14.69,16.38
2020-06-02 11:27:51.000,3.0,14.99,14.65,16.38
2020-06-02 11:27:54.000,3.0,14.99,14.65,16.38
2020-06-02 11:27:57.000,3.0,14.99,14.65,16.38
2020-06-02 11:28:00.000,3.0,14.99,14.66,16.38
2020-06-02 11:28:03.000,3.0,14.99,14.66,16.38
2020-06-02 11:28:06.000,3.0,14.99,14.67,16.38
2020-06-02 11:28:09.000,3.0,14.99,14.65,16.38
2020-06-02 11:28:12.000,3.0,14.99,14.65,16.38
2020-06-02 11:28:15.000,3.0,14.99,14.65,16.38
2020-06-02 11:28:18.000,3.0,14.99,14.64,16.38
2020-06-02 11:28:21.000,3.0,14.99,14.64,16.38
2020-06-02 11:28:24.000,3.0,14.99,14.64,16.38
2020-06-02 11:28:27.000,3.0,14.99,14.64,16.38
2020-06-02 11:28:30.000,3.0,14.99,14.64,16.37
2020-06-02 11:28:33.000,3.0,14.99,14.65,16.37
2020-06-02 11:28:36.000,3.0,14.99,14.65,16.37
2020-06-02 11:28:39.000,3.0,14.99,14.65,16.37
2020-06-02 11:28:42.000,3.0,14.99,14.65,16.37
2020-06-02 11:28:45.000,3.0,15.0,14.65,16.37
2020-06-02 11:28:48.000,3.0,15.0,14.64,16.37
2020-06-02 11:28:51.000,3.0,15.0,14.64,16.37
2020-06-02 11:28:54.000,3.0,15.0,14.64,16.37
2020-06-02 11:28:57.000,3.0,15.0,14.64,16.36
2020-06-02 11:29:00.000,3.0,15.0,14.64,16.36
2020-06-02 11:29:03.000,3.0,15.0,14.64,16.36
2020-06-02 11:29:06.000,3.0,15.0,14.64,16.37
2020-06-02 11:29:09.000,3.0,15.0,14.64,16.37
2020-06-02 11:29:12.000,3.0,15.0,14.64,16.37
2020-06-02 11:29:15.000,3.0,15.0,14.64,16.37
2020-06-02 11:29:18.000,3.0,15.0,14.64,16.37
2020-06-02 11:29:21.000,3.0,15.0,14.65,16.37
2020-06-02 11:29:24.000,3.0,15.0,14.66,16.37
2020-06-02 11:29:27.000,3.0,15.0,14.66,16.37
2020-06-02 11:29:30.000,3.0,15.0,14.66,16.37
2020-06-02 11:29:33.000,3.0,15.0,14.66,16.37
2020-06-02 11:29:36.000,3.0,15.0,14.66,16.37
2020-06-02 11:29:39.000,3.0,15.0,14.66,16.37
2020-06-02 11:29:42.000,3.0,15.0,14.66,16.37
2020-06-02 11:29:45.000,3.0,15.0,14.66,16.37
2020-06-02 11:29:48.000,3.0,15.0,14.66,16.37
2020-06-02 11:29:51.000,3.0,15.0,14.66,16.37
2020-06-02 11:29:54.000,3.0,15.0,14.66,16.37
2020-06-02 11:29:57.000,3.0,15.0,14.66,16.37
2020-06-02 13:00:00.000,3.0,15.0,14.65,16.37
2020-06-02 13:00:03.000,3.0,15.0,14.66,16.38
2020-06-02 13:00:06.000,3.0,15.01,14.68,16.37
2020-06-02 13:00:09.000,3.0,15.0,14.68,16.38
2020-06-02 13:00:12.000,3.0,15.0,14.68,16.38
2020-06-02 13:00:15.000,3.0,15.0,14.68,16.38
2020-06-02 13:00:18.000,3.0,15.0,14.67,16.38
2020-06-02 13:00:21.000,3.0,15.0,14.67,16.38
2020-06-02 13:00:24.000,3.0,15.0,14.67,16.38
2020-06-02 13:00:27.000,3.0,15.0,14.67,16.38
2020-06-02 13:00:30.000,3.0,15.0,14.67,16.38
2020-06-02 13:00:33.000,3.0,15.0,14.67,16.38
2020-06-02 13:00:36.000,3.0,15.0,14.67,16.38
2020-06-02 13:00:39.000,3.0,15.0,14.67,16.38
2020-06-02 13:00:42.000,3.0,15.0,14.67,16.38
2020-06-02 13:00:45.000,3.0,15.0,14.67,16.38
2020-06-02 13:00:48.000,3.0,15.0,14.67,16.38
2020-06-02 13:00:51.000,3.0,15.0,14.67,16.38
2020-06-02 13:00:54.000,3.0,15.0,14.67,16.37
2020-06-02 13:00:57.000,3.0,15.0,14.67,16.37
2020-06-02 13:01:00.000,3.0,15.0,14.67,16.37
2020-06-02 13:01:03.000,3.0,15.0,14.67,16.37
2020-06-02 13:01:06.000,3.0,15.0,14.67,16.37
2020-06-02 13:01:09.000,3.0,15.0,14.67,16.37
2020-06-02 13:01:12.000,3.0,15.0,14.67,16.37
2020-06-02 13:01:15.000,3.0,15.0,14.67,16.37
2020-06-02 13:01:18.000,3.0,15.0,14.66,16.37
2020-06-02 13:01:21.000,3.0,15.0,14.66,16.37
2020-06-02 13:01:24.000,3.0,15.0,14.66,16.37
2020-06-02 13:01:27.000,3.0,15.0,14.66,16.37
2020-06-02 13:01:30.000,3.0,15.0,14.66,16.37
2020-06-02 13:01:33.000,3.0,15.0,14.66,16.37
2020-06-02 13:01:36.000,3.0,15.0,14.67,16.37
2020-06-02 13:01:39.000,3.0,15.0,14.67,16.37
2020-06-02 13:01:42.000,3.0,15.0,14.67,16.37
2020-06-02 13:01:45.000,3.0,15.0,14.67,16.37
2020-06-02 13:01:48.000,3.0,15.0,14.67,16.37
2020-06-02 13:01:51.000,3.0,15.0,14.67,16.37
2020-06-02 13:01:54.000,3.0,15.0,14.67,16.37
2020-06-02 13:01:57.000,3.0,15.0,14.67,16.37
2020-06-02 13:02:00.000,3.0,15.0,14.67,16.38
2020-06-02 13:02:03.000,3.0,15.0,14.67,16.38
2020-06-02 13:02:06.000,3.0,15.0,14.67,16.38
2020-06-02 13:02:09.000,3.0,15.0,14.67,16.38
2020-06-02 13:02:12.000,3.0,15.0,14.67,16.38
2020-06-02 13:02:15.000,3.0,15.0,14.67,16.38
2020-06-02 13:02:18.000,3.0,14.99,14.67,16.38
2020-06-02 13:02:21.000,3.0,14.99,14.67,16.38
2020-06-02 13:02:24.000,3.0,14.99,14.67,16.38
2020-06-02 13:02:27.000,3.0,14.99,14.67,16.38
2020-06-02 13:02:30.000,3.0,14.99,14.67,16.38
2020-06-02 13:02:33.000,3.0,14.99,14.67,16.38
2020-06-02 13:02:36.000,3.0,14.99,14.66,16.38
2020-06-02 13:02:39.000,3.0,14.99,14.66,16.38
2020-06-02 13:02:42.000,3.0,14.99,14.65,16.38
2020-06-02 13:02:45.000,3.0,14.99,14.65,16.38
2020-06-02 13:02:48.000,3.0,14.99,14.66,16.38
2020-06-02 13:02:51.000,3.0,14.99,14.66,16.38
2020-06-02 13:02:54.000,3.0,14.99,14.66,16.38
2020-06-02 13:02:57.000,3.0,14.99,14.66,16.38
2020-06-02 13:03:00.000,3.0,14.99,14.66,16.38
2020-06-02 13:03:03.000,3.0,14.99,14.66,16.38
2020-06-02 13:03:06.000,3.0,14.99,14.66,16.38
2020-06-02 13:03:09.000,3.0,14.99,14.66,16.37
2020-06-02 13:03:12.000,3.0,14.99,14.66,16.37
2020-06-02 13:03:15.000,3.0,14.99,14.66,16.37
2020-06-02 13:03:18.000,3.0,14.99,14.66,16.37
2020-06-02 13:03:21.000,3.0,14.99,14.66,16.37
2020-06-02 13:03:24.000,3.0,14.99,14.66,16.37
2020-06-02 13:03:27.000,3.0,14.99,14.66,16.37
2020-06-02 13:03:30.000,3.0,14.99,14.66,16.37
2020-06-02 13:03:33.000,3.0,14.99,14.66,16.37
2020-06-02 13:03:36.000,3.0,14.99,14.66,16.37
2020-06-02 13:03:39.000,3.0,14.99,14.66,16.37
2020-06-02 13:03:42.000,3.0,14.99,14.66,16.37
2020-06-02 13:03:45.000,3.0,14.99,14.66,16.36
2020-06-02 13:03:48.000,3.0,15.0,14.66,16.36
2020-06-02 13:03:51.000,3.0,15.0,14.66,16.36
2020-06-02 13:03:54.000,3.0,15.0,14.66,16.36
2020-06-02 13:03:57.000,3.0,15.0,14.66,16.36
2020-06-02 13:04:00.000,3.0,15.0,14.66,16.36
2020-06-02 13:04:03.000,3.0,15.0,14.66,16.37
2020-06-02 13:04:06.000,3.0,15.0,14.66,16.37
2020-06-02 13:04:09.000,3.0,14.99,14.67,16.38
2020-06-02 13:04:12.000,3.0,15.0,14.65,16.37
2020-06-02 13:04:15.000,3.0,15.0,14.66,16.37
2020-06-02 13:04:18.000,3.0,14.99,14.66,16.37
2020-06-02 13:04:21.000,3.0,14.99,14.66,16.37
2020-06-02 13:04:24.000,3.0,14.99,14.66,16.37
2020-06-02 13:04:27.000,3.0,14.99,14.66,16.37
2020-06-02 13:04:30.000,3.0,14.99,14.65,16.37
2020-06-02 13:04:33.000,3.0,14.99,14.65,16.37
2020-06-02 13:04:36.000,3.0,14.99,14.65,16.37
2020-06-02 13:04:39.000,3.0,14.99,14.66,16.37
2020-06-02 13:04:42.000,3.0,14.99,14.66,16.37
2020-06-02 13:04:45.000,3.0,14.99,14.66,16.37
2020-06-02 13:04:48.000,3.0,14.99,14.66,16.37
2020-06-02 13:04:51.000,3.0,14.99,14.65,16.37
2020-06-02 13:04:54.000,3.0,14.99,14.65,16.37
2020-06-02 13:04:57.000,3.0,14.99,14.65,16.38
2020-06-02 13:05:00.000,3.0,14.98,14.66,16.38
2020-06-02 13:05:03.000,3.0,14.98,14.66,16.38
2020-06-02 13:05:06.000,3.0,14.98,14.66,16.38
2020-06-02 13:05:09.000,3.0,14.98,14.66,16.38
2020-06-02 13:05:12.000,3.0,14.98,14.66,16.38
2020-06-02 13:05:15.000,3.0,14.98,14.66,16.38
2020-06-02 13:05:18.000,3.0,14.98,14.66,16.38
2020-06-02 13:05:21.000,3.0,14.98,14.66,16.38
2020-06-02 13:05:24.000,3.0,14.98,14.66,16.38
2020-06-02 13:05:27.000,3.0,14.98,14.65,16.38
2020-06-02 13:05:30.000,3.0,14.98,14.65,16.38
2020-06-02 13:05:33.000,3.0,14.98,14.65,16.38
2020-06-02 13:05:36.000,3.0,14.98,14.65,16.38
2020-06-02 13:05:39.000,3.0,14.98,14.65,16.38
2020-06-02 13:05:42.000,3.0,14.98,14.66,16.38
2020-06-02 13:05:45.000,3.0,14.98,14.66,16.38
2020-06-02 13:05:48.000,3.0,14.98,14.66,16.38
2020-06-02 13:05:51.000,3.0,14.98,14.65,16.37
2020-06-02 13:05:54.000,3.0,14.98,14.65,16.37
2020-06-02 13:05:57.000,3.0,14.98,14.65,16.37
2020-06-02 13:06:00.000,3.0,14.98,14.65,16.37
2020-06-02 13:06:03.000,3.0,14.98,14.65,16.37
2020-06-02 13:06:06.000,3.0,14.98,14.65,16.37
2020-06-02 13:06:09.000,3.0,14.98,14.65,16.37
2020-06-02 13:06:12.000,3.0,14.98,14.65,16.37
2020-06-02 13:06:15.000,3.0,14.98,14.65,16.37
2020-06-02 13:06:18.000,3.0,14.98,14.65,16.37
2020-06-02 13:06:21.000,3.0,14.98,14.65,16.37
2020-06-02 13:06:24.000,3.0,14.98,14.65,16.37
2020-06-02 13:06:27.000,3.0,14.98,14.65,16.37
2020-06-02 13:06:30.000,3.0,14.99,14.64,16.37
2020-06-02 13:06:33.000,3.0,14.98,14.64,16.37
2020-06-02 13:06:36.000,3.0,14.98,14.64,16.37
2020-06-02 13:06:39.000,3.0,14.98,14.64,16.37
2020-06-02 13:06:42.000,3.0,14.96,14.64,16.37
2020-06-02 13:06:45.000,3.0,14.96,14.64,16.37
2020-06-02 13:06:48.000,3.0,14.96,14.64,16.37
2020-06-02 13:06:51.000,3.0,14.96,14.65,16.37
2020-06-02 13:06:54.000,3.0,14.96,14.65,16.37
2020-06-02 13:06:57.000,3.0,14.96,14.64,16.37
2020-06-02 13:07:00.000,3.0,14.96,14.64,16.37
2020-06-02 13:07:03.000,3.0,14.96,14.64,16.37
2020-06-02 13:07:06.000,3.0,14.96,14.64,16.37
2020-06-02 13:07:09.000,3.0,14.96,14.64,16.37
2020-06-02 13:07:12.000,3.0,14.96,14.64,16.37
2020-06-02 13:07:15.000,3.0,14.96,14.64,16.37
2020-06-02 13:07:18.000,3.0,14.96,14.64,16.37
2020-06-02 13:07:21.000,3.0,14.96,14.65,16.37
2020-06-02 13:07:24.000,3.0,14.96,14.65,16.37
2020-06-02 13:07:27.000,3.0,14.96,14.65,16.37
2020-06-02 13:07:30.000,3.0,14.95,14.65,16.37
2020-06-02 13:07:33.000,3.0,14.95,14.64,16.37
2020-06-02 13:07:36.000,3.0,14.95,14.64,16.37
2020-06-02 13:07:39.000,3.0,14.95,14.65,16.37
2020-06-02 13:07:42.000,3.0,14.95,14.65,16.37
2020-06-02 13:07:45.000,3.0,14.95,14.65,16.37
2020-06-02 13:07:48.000,3.0,14.95,14.65,16.37
2020-06-02 13:07:51.000,3.0,14.95,14.65,16.37
2020-06-02 13:07:54.000,3.0,14.95,14.65,16.37
2020-06-02 13:07:57.000,3.0,14.93,14.65,16.37
2020-06-02 13:08:00.000,3.0,14.93,14.65,16.37
2020-06-02 13:08:03.000,3.0,14.93,14.65,16.37
2020-06-02 13:08:06.000,3.0,14.93,14.65,16.37
2020-06-02 13:08:09.000,3.0,14.93,14.65,16.37
2020-06-02 13:08:12.000,3.0,14.93,14.65,16.37
2020-06-02 13:08:15.000,3.0,14.93,14.65,16.37
2020-06-02 13:08:18.000,3.0,14.93,14.65,16.37
2020-06-02 13:08:21.000,3.0,14.93,14.64,16.37
2020-06-02 13:08:24.000,3.0,14.93,14.65,16.37
2020-06-02 13:08:27.000,3.0,14.93,14.65,16.37
2020-06-02 13:08:30.000,3.0,14.93,14.66,16.37
2020-06-02 13:08:33.000,3.0,14.93,14.65,16.37
2020-06-02 13:08:36.000,3.0,14.93,14.65,16.37
2020-06-02 13:08:39.000,3.0,14.93,14.65,16.37
2020-06-02 13:08:42.000,3.0,14.93,14.65,16.37
2020-06-02 13:08:45.000,3.0,14.93,14.65,16.37
2020-06-02 13:08:48.000,3.0,14.93,14.65,16.37
2020-06-02 13:08:51.000,3.0,14.93,14.65,16.37
2020-06-02 13:08:54.000,3.0,14.93,14.65,16.37
2020-06-02 13:08:57.000,3.0,14.93,14.65,16.37
2020-06-02 13:09:00.000,3.0,14.93,14.65,16.37
2020-06-02 13:09:03.000,3.0,14.95,14.65,16.37
2020-06-02 13:09:06.000,3.0,14.94,14.65,16.37
2020-06-02 13:09:09.000,3.0,14.94,14.66,16.37
2020-06-02 13:09:12.000,3.0,14.94,14.66,16.37
2020-06-02 13:09:15.000,3.0,14.94,14.66,16.37
2020-06-02 13:09:18.000,3.0,14.94,14.66,16.37
2020-06-02 13:09:21.000,3.0,14.94,14.66,16.37
2020-06-02 13:09:24.000,3.0,14.94,14.65,16.37
2020-06-02 13:09:27.000,3.0,14.94,14.66,16.37
2020-06-02 13:09:30.000,3.0,14.94,14.67,16.37
2020-06-02 13:09:33.000,3.0,14.94,14.67,16.37
2020-06-02 13:09:36.000,3.0,14.94,14.67,16.37
2020-06-02 13:09:39.000,3.0,14.95,14.68,16.37
2020-06-02 13:09:42.000,3.0,14.95,14.67,16.37
2020-06-02 13:09:45.000,3.0,14.95,14.67,16.37
2020-06-02 13:09:48.000,3.0,14.95,14.67,16.37
2020-06-02 13:09:51.000,3.0,14.95,14.67,16.37
2020-06-02 13:09:54.000,3.0,14.95,14.67,16.38
2020-06-02 13:09:57.000,3.0,14.94,14.67,16.36
2020-06-02 13:10:00.000,3.0,14.94,14.67,16.36
2020-06-02 13:10:03.000,3.0,14.91,14.67,16.36
2020-06-02 13:10:06.000,3.0,14.95,14.67,16.36
2020-06-02 13:10:09.000,3.0,14.91,14.68,16.36
2020-06-02 13:10:12.000,3.0,14.95,14.68,16.36
2020-06-02 13:10:15.000,3.0,14.92,14.68,16.36
2020-06-02 13:10:18.000,3.0,14.95,14.68,16.36
2020-06-02 13:10:21.000,3.0,14.95,14.68,16.36
2020-06-02 13:10:24.000,3.0,14.95,14.68,16.36
2020-06-02 13:10:27.000,3.0,14.95,14.69,16.36
2020-06-02 13:10:30.000,3.0,14.98,14.69,16.36
2020-06-02 13:10:33.000,3.0,14.98,14.71,16.36
2020-06-02 13:10:36.000,3.0,14.98,14.71,16.36
2020-06-02 13:10:39.000,3.0,14.98,14.71,16.36
2020-06-02 13:10:42.000,3.0,14.98,14.71,16.36
2020-06-02 13:10:45.000,3.0,14.96,14.71,16.36
2020-06-02 13:10:48.000,3.0,14.96,14.71,16.36
2020-06-02 13:10:51.000,3.0,14.95,14.71,16.36
2020-06-02 13:10:54.000,3.01,14.95,14.71,16.36
2020-06-02 13:10:57.000,3.01,14.95,14.71,16.36
2020-06-02 13:11:00.000,3.01,14.95,14.71,16.36
2020-06-02 13:11:03.000,3.0,14.95,14.71,16.36
2020-06-02 13:11:06.000,3.01,14.95,14.7,16.36
2020-06-02 13:11:09.000,3.01,14.95,14.7,16.36
2020-06-02 13:11:12.000,3.01,14.95,14.7,16.36
2020-06-02 13:11:15.000,3.01,14.95,14.7,16.36
2020-06-02 13:11:18.000,3.01,14.95,14.7,16.36
2020-06-02 13:11:21.000,3.01,14.95,14.7,16.36
2020-06-02 13:11:24.000,3.01,14.95,14.7,16.36
2020-06-02 13:11:27.000,3.01,14.95,14.7,16.36
2020-06-02 13:11:30.000,3.01,14.95,14.7,16.36
2020-06-02 13:11:33.000,3.01,14.95,14.7,16.36
2020-06-02 13:11:36.000,3.01,14.95,14.71,16.36
2020-06-02 13:11:39.000,3.01,14.94,14.69,16.36
2020-06-02 13:11:42.000,3.01,14.93,14.69,16.36
2020-06-02 13:11:45.000,3.01,14.93,14.69,16.36
2020-06-02 13:11:48.000,3.01,14.93,14.69,16.36
2020-06-02 13:11:51.000,3.01,14.93,14.69,16.36
2020-06-02 13:11:54.000,3.0,14.93,14.69,16.36
2020-06-02 13:11:57.000,3.01,14.93,14.69,16.36
2020-06-02 13:12:00.000,3.01,14.93,14.69,16.36
2020-06-02 13:12:03.000,3.01,14.93,14.69,16.38
2020-06-02 13:12:06.000,3.01,14.93,14.69,16.38
2020-06-02 13:12:09.000,3.01,14.93,14.69,16.38
2020-06-02 13:12:12.000,3.01,14.93,14.69,16.38
2020-06-02 13:12:15.000,3.01,14.93,14.69,16.38
2020-06-02 13:12:18.000,3.01,14.93,14.69,16.38
2020-06-02 13:12:21.000,3.01,14.93,14.69,16.38
2020-06-02 13:12:24.000,3.01,14.93,14.69,16.38
2020-06-02 13:12:27.000,3.01,14.93,14.69,16.38
2020-06-02 13:12:30.000,3.01,14.93,14.69,16.38
2020-06-02 13:12:33.000,3.01,14.93,14.69,16.38
2020-06-02 13:12:36.000,3.01,14.93,14.69,16.38
2020-06-02 13:12:39.000,3.01,14.93,14.69,16.38
2020-06-02 13:12:42.000,3.01,14.93,14.69,16.38
2020-06-02 13:12:45.000,3.01,14.93,14.69,16.37
2020-06-02 13:12:48.000,3.01,14.93,14.69,16.37
2020-06-02 13:12:51.000,3.01,14.96,14.69,16.37
2020-06-02 13:12:54.000,3.01,14.96,14.69,16.37
2020-06-02 13:12:57.000,3.01,14.96,14.69,16.37
2020-06-02 13:13:00.000,3.01,14.95,14.69,16.39
2020-06-02 13:13:03.000,3.01,14.95,14.69,16.39
2020-06-02 13:13:06.000,3.01,14.95,14.69,16.39
2020-06-02 13:13:09.000,3.01,14.95,14.69,16.39
2020-06-02 13:13:12.000,3.01,14.92,14.69,16.39
2020-06-02 13:13:15.000,3.01,14.95,14.69,16.39
2020-06-02 13:13:18.000,3.01,14.95,14.69,16.39
2020-06-02 13:13:21.000,3.01,14.95,14.69,16.39
2020-06-02 13:13:24.000,3.01,14.95,14.69,16.39
2020-06-02 13:13:27.000,3.01,14.95,14.69,16.39
2020-06-02 13:13:30.000,3.01,14.95,14.69,16.39
2020-06-02 13:13:33.000,3.01,14.95,14.69,16.39
2020-06-02 13:13:36.000,3.01,14.95,14.69,16.39
2020-06-02 13:13:39.000,3.01,14.95,14.69,16.39
2020-06-02 13:13:42.000,3.01,14.95,14.69,16.39
2020-06-02 13:13:45.000,3.01,14.95,14.69,16.39
2020-06-02 13:13:48.000,3.01,14.95,14.69,16.39
2020-06-02 13:13:51.000,3.01,14.95,14.69,16.39
2020-06-02 13:13:54.000,3.01,14.95,14.69,16.39
2020-06-02 13:13:57.000,3.01,14.95,14.69,16.39
2020-06-02 13:14:00.000,3.01,14.95,14.7,16.39
2020-06-02 13:14:03.000,3.01,14.95,14.7,16.39
2020-06-02 13:14:06.000,3.01,14.95,14.7,16.39
2020-06-02 13:14:09.000,3.01,14.95,14.7,16.39
2020-06-02 13:14:12.000,3.01,14.95,14.7,16.39
2020-06-02 13:14:15.000,3.01,14.95,14.7,16.39
2020-06-02 13:14:18.000,3.01,14.95,14.7,16.39
2020-06-02 13:14:21.000,3.01,14.95,14.7,16.39
2020-06-02 13:14:24.000,3.01,14.95,14.7,16.39
2020-06-02 13:14:27.000,3.01,14.95,14.7,16.39
2020-06-02 13:14:30.000,3.01,14.95,14.7,16.39
2020-06-02 13:14:33.000,3.01,14.95,14.7,16.39
2020-06-02 13:14:36.000,3.01,14.95,14.7,16.39
2020-06-02 13:14:39.000,3.01,14.95,14.7,16.39
2020-06-02 13:14:42.000,3.01,14.95,14.7,16.39
2020-06-02 13:14:45.000,3.01,14.95,14.7,16.39
2020-06-02 13:14:48.000,3.01,14.95,14.7,16.39
2020-06-02 13:14:51.000,3.01,14.95,14.7,16.39
2020-06-02 13:14:54.000,3.01,14.95,14.7,16.39
2020-06-02 13:14:57.000,3.01,14.95,14.7,16.39
2020-06-02 13:15:00.000,3.01,14.95,14.7,16.39
2020-06-02 13:15:03.000,3.01,14.95,14.7,16.39
2020-06-02 13:15:06.000,3.01,14.96,14.7,16.39
2020-06-02 13:15:09.000,3.01,14.96,14.7,16.39
2020-06-02 13:15:12.000,3.01,14.96,14.7,16.39
2020-06-02 13:15:15.000,3.01,14.96,14.7,16.39
2020-06-02 13:15:18.000,3.01,14.96,14.7,16.39
2020-06-02 13:15:21.000,3.01,14.96,14.7,16.39
2020-06-02 13:15:24.000,3.01,14.96,14.7,16.39
2020-06-02 13:15:27.000,3.01,14.98,14.7,16.39
2020-06-02 13:15:30.000,3.01,14.98,14.69,16.39
2020-06-02 13:15:33.000,3.01,14.94,14.69,16.39
2020-06-02 13:15:36.000,3.01,14.98,14.69,16.39
2020-06-02 13:15:39.000,3.01,14.98,14.69,16.39
2020-06-02 13:15:42.000,3.01,14.98,14.69,16.39
2020-06-02 13:15:45.000,3.01,14.98,14.69,16.39
2020-06-02 13:15:48.000,3.01,14.98,14.69,16.39
2020-06-02 13:15:51.000,3.01,14.98,14.68,16.39
2020-06-02 13:15:54.000,3.01,14.97,14.68,16.39
2020-06-02 13:15:57.000,3.01,14.97,14.68,16.39
2020-06-02 13:16:00.000,3.01,14.97,14.68,16.39
2020-06-02 13:16:03.000,3.01,14.97,14.68,16.39
2020-06-02 13:16:06.000,3.01,14.97,14.68,16.39
2020-06-02 13:16:09.000,3.01,14.97,14.68,16.39
2020-06-02 13:16:12.000,3.01,14.97,14.68,16.39
2020-06-02 13:16:15.000,3.01,14.97,14.68,16.39
2020-06-02 13:16:18.000,3.01,14.97,14.68,16.39
2020-06-02 13:16:21.000,3.01,14.97,14.68,16.39
2020-06-02 13:16:24.000,3.01,14.97,14.68,16.39
2020-06-02 13:16:27.000,3.01,14.97,14.68,16.39
2020-06-02 13:16:30.000,3.01,14.97,14.68,16.39
2020-06-02 13:16:33.000,3.01,14.97,14.68,16.39
2020-06-02 13:16:36.000,3.01,14.96,14.68,16.39
2020-06-02 13:16:39.000,3.01,14.96,14.68,16.39
2020-06-02 13:16:42.000,3.01,14.96,14.68,16.39
2020-06-02 13:16:45.000,3.01,14.96,14.69,16.39
2020-06-02 13:16:48.000,3.01,14.96,14.69,16.39
2020-06-02 13:16:51.000,3.01,14.96,14.69,16.39
2020-06-02 13:16:54.000,3.01,14.96,14.69,16.39
2020-06-02 13:16:57.000,3.01,14.96,14.69,16.39
2020-06-02 13:17:00.000,3.01,14.96,14.69,16.39
2020-06-02 13:17:03.000,3.01,14.96,14.69,16.39
2020-06-02 13:17:06.000,3.01,14.96,14.69,16.39
2020-06-02 13:17:09.000,3.01,14.96,14.69,16.39
2020-06-02 13:17:12.000,3.01,14.96,14.7,16.39
2020-06-02 13:17:15.000,3.01,14.96,14.7,16.39
2020-06-02 13:17:18.000,3.01,14.96,14.7,16.39
2020-06-02 13:17:21.000,3.01,14.96,14.7,16.39
2020-06-02 13:17:24.000,3.01,14.96,14.7,16.4
2020-06-02 13:17:27.000,3.01,14.96,14.7,16.4
2020-06-02 13:17:30.000,3.01,14.96,14.69,16.4
2020-06-02 13:17:33.000,3.01,14.96,14.7,16.4
2020-06-02 13:17:36.000,3.01,14.96,14.7,16.4
2020-06-02 13:17:39.000,3.01,14.97,14.7,16.4
