委托日期,id,买卖方向,委托数量,委托日期,开平仓,证券代码
2020-06-03 10:12:12.000,876,买,100,2020-06-03 10:12:12.000,开仓,600859
2020-06-03 10:12:18.000,877,买,100,2020-06-03 10:12:18.000,开仓,600338
2020-06-03 10:12:24.000,878,买,100,2020-06-03 10:12:24.000,平仓,002920
2020-06-03 10:12:24.000,879,买,100,2020-06-03 10:12:24.000,开仓,600338
2020-06-03 10:12:27.000,880,买,100,2020-06-03 10:12:27.000,开仓,600338
2020-06-03 10:12:33.000,881,买,100,2020-06-03 10:12:33.000,开仓,300496
2020-06-03 10:12:36.000,882,买,100,2020-06-03 10:12:36.000,开仓,300496
2020-06-03 10:12:39.000,883,买,100,2020-06-03 10:12:39.000,开仓,300496
2020-06-03 10:12:45.000,884,买,100,2020-06-03 10:12:45.000,开仓,002920
2020-06-03 10:12:45.000,885,买,100,2020-06-03 10:12:45.000,平仓,002920
2020-06-03 10:12:48.000,886,买,100,2020-06-03 10:12:48.000,开仓,300496
2020-06-03 10:12:51.000,887,买,100,2020-06-03 10:12:51.000,开仓,300496
2020-06-03 10:12:57.000,888,买,100,2020-06-03 10:12:57.000,开仓,300496
2020-06-03 10:13:00.000,889,买,100,2020-06-03 10:13:00.000,开仓,300496
2020-06-03 10:13:03.000,890,买,100,2020-06-03 10:13:03.000,平仓,002920
2020-06-03 10:13:03.000,891,卖,100,2020-06-03 10:13:03.000,平仓,002019
2020-06-03 10:13:03.000,892,买,100,2020-06-03 10:13:03.000,平仓,603650
2020-06-03 10:13:06.000,893,卖,100,2020-06-03 10:13:06.000,开仓,002019
2020-06-03 10:13:06.000,894,卖,100,2020-06-03 10:13:06.000,平仓,002019
2020-06-03 10:13:15.000,895,卖,100,2020-06-03 10:13:15.000,平仓,600859
2020-06-03 10:13:15.000,896,买,100,2020-06-03 10:13:15.000,开仓,300496
2020-06-03 10:13:18.000,897,买,100,2020-06-03 10:13:18.000,开仓,300496
2020-06-03 10:13:21.000,898,买,100,2020-06-03 10:13:21.000,平仓,603650
2020-06-03 10:13:21.000,899,买,100,2020-06-03 10:13:21.000,开仓,300496
2020-06-03 10:13:24.000,900,买,100,2020-06-03 10:13:24.000,平仓,002920
2020-06-03 10:13:30.000,901,买,100,2020-06-03 10:13:30.000,平仓,002920
2020-06-03 10:13:45.000,902,卖,100,2020-06-03 10:13:45.000,平仓,002387
2020-06-03 10:13:48.000,903,买,100,2020-06-03 10:13:48.000,平仓,603650
2020-06-03 10:13:48.000,904,买,100,2020-06-03 10:13:48.000,开仓,300496
2020-06-03 10:13:54.000,905,买,100,2020-06-03 10:13:54.000,平仓,603650
2020-06-03 10:13:57.000,906,买,100,2020-06-03 10:13:57.000,开仓,600859
2020-06-03 10:14:00.000,907,买,100,2020-06-03 10:14:00.000,开仓,300496
2020-06-03 10:14:03.000,908,卖,100,2020-06-03 10:14:03.000,平仓,300253
2020-06-03 10:14:03.000,909,买,100,2020-06-03 10:14:03.000,开仓,300113
2020-06-03 10:14:03.000,910,买,100,2020-06-03 10:14:03.000,开仓,300496
2020-06-03 10:14:06.000,911,买,100,2020-06-03 10:14:06.000,开仓,300496
2020-06-03 10:14:09.000,912,买,100,2020-06-03 10:14:09.000,开仓,603650
2020-06-03 10:14:09.000,913,买,100,2020-06-03 10:14:09.000,平仓,603650
2020-06-03 10:14:09.000,914,买,100,2020-06-03 10:14:09.000,开仓,300496
2020-06-03 10:14:12.000,915,买,100,2020-06-03 10:14:12.000,开仓,300496
2020-06-03 10:14:15.000,916,买,100,2020-06-03 10:14:15.000,开仓,300253
2020-06-03 10:14:15.000,917,买,100,2020-06-03 10:14:15.000,开仓,000012
2020-06-03 10:14:15.000,918,买,100,2020-06-03 10:14:15.000,开仓,002127
2020-06-03 10:14:15.000,919,买,100,2020-06-03 10:14:15.000,开仓,300113
2020-06-03 10:14:21.000,920,买,100,2020-06-03 10:14:21.000,开仓,300113
2020-06-03 10:14:27.000,921,买,100,2020-06-03 10:14:27.000,开仓,603650
2020-06-03 10:14:27.000,922,买,100,2020-06-03 10:14:27.000,平仓,603650
2020-06-03 10:14:33.000,923,买,100,2020-06-03 10:14:33.000,平仓,603650
2020-06-03 10:14:42.000,924,买,100,2020-06-03 10:14:42.000,平仓,002920
2020-06-03 10:14:54.000,925,买,100,2020-06-03 10:14:54.000,开仓,002019
2020-06-03 10:14:54.000,926,买,100,2020-06-03 10:14:54.000,开仓,600859
2020-06-03 10:14:57.000,927,卖,100,2020-06-03 10:14:57.000,平仓,300253
2020-06-03 10:14:57.000,928,买,100,2020-06-03 10:14:57.000,开仓,002019
2020-06-03 10:15:00.000,929,买,100,2020-06-03 10:15:00.000,平仓,002920
2020-06-03 10:15:00.000,930,买,100,2020-06-03 10:15:00.000,开仓,002019
2020-06-03 10:15:03.000,931,买,100,2020-06-03 10:15:03.000,开仓,002019
2020-06-03 10:15:12.000,932,卖,100,2020-06-03 10:15:12.000,开仓,300253
2020-06-03 10:15:12.000,933,卖,100,2020-06-03 10:15:12.000,平仓,300253
2020-06-03 10:15:12.000,934,买,100,2020-06-03 10:15:12.000,开仓,002019
2020-06-03 10:15:15.000,935,买,100,2020-06-03 10:15:15.000,开仓,002019
2020-06-03 10:15:18.000,936,买,100,2020-06-03 10:15:18.000,开仓,600338
2020-06-03 10:15:18.000,937,买,100,2020-06-03 10:15:18.000,开仓,002019
2020-06-03 10:15:27.000,938,卖,100,2020-06-03 10:15:27.000,开仓,603650
2020-06-03 10:15:30.000,939,卖,100,2020-06-03 10:15:30.000,平仓,300113
2020-06-03 10:15:33.000,940,卖,100,2020-06-03 10:15:33.000,平仓,300113
2020-06-03 10:15:36.000,941,卖,100,2020-06-03 10:15:36.000,平仓,300113
2020-06-03 10:15:45.000,942,卖,100,2020-06-03 10:15:45.000,开仓,300253
2020-06-03 10:15:57.000,943,卖,100,2020-06-03 10:15:57.000,平仓,002019
2020-06-03 10:15:57.000,944,买,100,2020-06-03 10:15:57.000,开仓,603650
2020-06-03 10:15:57.000,945,买,100,2020-06-03 10:15:57.000,平仓,603650
2020-06-03 10:16:00.000,946,买,100,2020-06-03 10:16:00.000,平仓,002920
2020-06-03 10:16:00.000,947,卖,100,2020-06-03 10:16:00.000,平仓,002019
2020-06-03 10:16:03.000,948,买,100,2020-06-03 10:16:03.000,开仓,002387
2020-06-03 10:16:06.000,949,买,100,2020-06-03 10:16:06.000,平仓,002920
2020-06-03 10:16:24.000,950,买,100,2020-06-03 10:16:24.000,开仓,002387
2020-06-03 10:16:30.000,951,买,100,2020-06-03 10:16:30.000,平仓,300253
2020-06-03 10:16:36.000,952,买,100,2020-06-03 10:16:36.000,平仓,300253
2020-06-03 10:16:42.000,953,卖,100,2020-06-03 10:16:42.000,开仓,603650
2020-06-03 10:16:45.000,954,买,100,2020-06-03 10:16:45.000,平仓,300253
2020-06-03 10:16:51.000,955,卖,100,2020-06-03 10:16:51.000,开仓,002019
2020-06-03 10:16:54.000,956,买,100,2020-06-03 10:16:54.000,平仓,002920
2020-06-03 10:16:54.000,957,卖,100,2020-06-03 10:16:54.000,开仓,603650
2020-06-03 10:16:57.000,958,卖,100,2020-06-03 10:16:57.000,平仓,002127
2020-06-03 10:17:00.000,959,卖,100,2020-06-03 10:17:00.000,平仓,600338
2020-06-03 10:17:03.000,960,卖,100,2020-06-03 10:17:03.000,平仓,600338
2020-06-03 10:17:09.000,961,卖,100,2020-06-03 10:17:09.000,开仓,603650
2020-06-03 10:17:12.000,962,卖,100,2020-06-03 10:17:12.000,开仓,600338
2020-06-03 10:17:12.000,963,卖,100,2020-06-03 10:17:12.000,平仓,600338
2020-06-03 10:17:18.000,964,卖,100,2020-06-03 10:17:18.000,开仓,600338
2020-06-03 10:17:18.000,965,买,100,2020-06-03 10:17:18.000,开仓,300113
2020-06-03 10:17:24.000,966,买,100,2020-06-03 10:17:24.000,开仓,300113
2020-06-03 10:17:24.000,967,卖,100,2020-06-03 10:17:24.000,开仓,300496
2020-06-03 10:17:27.000,968,买,100,2020-06-03 10:17:27.000,开仓,300113
2020-06-03 10:17:36.000,969,卖,100,2020-06-03 10:17:36.000,开仓,600338
2020-06-03 10:17:39.000,970,卖,100,2020-06-03 10:17:39.000,开仓,603650
2020-06-03 10:17:45.000,971,卖,100,2020-06-03 10:17:45.000,平仓,002387
2020-06-03 10:17:57.000,972,买,100,2020-06-03 10:17:57.000,平仓,002019
2020-06-03 10:18:00.000,973,买,100,2020-06-03 10:18:00.000,开仓,002019
2020-06-03 10:18:06.000,974,买,100,2020-06-03 10:18:06.000,平仓,603650
2020-06-03 10:18:09.000,975,买,100,2020-06-03 10:18:09.000,平仓,002920
2020-06-03 10:18:09.000,976,卖,100,2020-06-03 10:18:09.000,平仓,600649
2020-06-03 10:18:12.000,977,买,100,2020-06-03 10:18:12.000,开仓,002019
2020-06-03 10:18:12.000,978,买,100,2020-06-03 10:18:12.000,开仓,300113
2020-06-03 10:18:15.000,979,买,100,2020-06-03 10:18:15.000,开仓,002019
2020-06-03 10:18:18.000,980,买,100,2020-06-03 10:18:18.000,平仓,600338
2020-06-03 10:18:24.000,981,买,100,2020-06-03 10:18:24.000,开仓,300113
2020-06-03 10:18:24.000,982,买,100,2020-06-03 10:18:24.000,平仓,300496
2020-06-03 10:18:30.000,983,买,100,2020-06-03 10:18:30.000,开仓,002127
2020-06-03 10:18:48.000,984,买,100,2020-06-03 10:18:48.000,开仓,002127
2020-06-03 10:18:48.000,985,买,100,2020-06-03 10:18:48.000,平仓,603650
2020-06-03 10:18:51.000,986,买,100,2020-06-03 10:18:51.000,平仓,603650
2020-06-03 10:18:57.000,987,买,100,2020-06-03 10:18:57.000,平仓,600338
2020-06-03 10:18:57.000,988,卖,100,2020-06-03 10:18:57.000,平仓,002019
2020-06-03 10:19:00.000,989,卖,100,2020-06-03 10:19:00.000,平仓,002019
2020-06-03 10:19:03.000,990,卖,100,2020-06-03 10:19:03.000,开仓,600884
2020-06-03 10:19:03.000,991,买,100,2020-06-03 10:19:03.000,平仓,600338
2020-06-03 10:19:06.000,992,卖,100,2020-06-03 10:19:06.000,开仓,600884
2020-06-03 10:19:06.000,993,买,100,2020-06-03 10:19:06.000,平仓,600338
2020-06-03 10:19:09.000,994,买,100,2020-06-03 10:19:09.000,平仓,603650
2020-06-03 10:19:12.000,995,买,100,2020-06-03 10:19:12.000,开仓,603650
2020-06-03 10:19:12.000,996,买,100,2020-06-03 10:19:12.000,平仓,603650
2020-06-03 10:19:15.000,997,买,100,2020-06-03 10:19:15.000,平仓,002920
2020-06-03 10:19:15.000,998,买,100,2020-06-03 10:19:15.000,开仓,603650
2020-06-03 10:19:15.000,999,买,100,2020-06-03 10:19:15.000,平仓,603650
2020-06-03 10:19:15.000,1000,卖,100,2020-06-03 10:19:15.000,平仓,300113
2020-06-03 10:19:21.000,1001,买,100,2020-06-03 10:19:21.000,平仓,300496
2020-06-03 10:19:24.000,1002,买,100,2020-06-03 10:19:24.000,平仓,600884
2020-06-03 10:19:24.000,1003,卖,100,2020-06-03 10:19:24.000,平仓,300113
2020-06-03 10:19:27.000,1004,买,100,2020-06-03 10:19:27.000,平仓,002920
2020-06-03 10:19:27.000,1005,买,100,2020-06-03 10:19:27.000,平仓,600884
2020-06-03 10:19:33.000,1006,买,100,2020-06-03 10:19:33.000,平仓,603650
2020-06-03 10:19:39.000,1007,买,100,2020-06-03 10:19:39.000,开仓,002920
2020-06-03 10:19:45.000,1008,卖,100,2020-06-03 10:19:45.000,平仓,000012
2020-06-03 10:19:48.000,1009,卖,100,2020-06-03 10:19:48.000,开仓,000012
2020-06-03 10:19:48.000,1010,买,100,2020-06-03 10:19:48.000,平仓,300496
2020-06-03 10:19:51.000,1011,买,100,2020-06-03 10:19:51.000,平仓,300496
2020-06-03 10:20:18.000,1012,买,100,2020-06-03 10:20:18.000,平仓,603650
2020-06-03 10:20:21.000,1013,买,100,2020-06-03 10:20:21.000,平仓,300496
2020-06-03 10:20:24.000,1014,卖,100,2020-06-03 10:20:24.000,平仓,300113
2020-06-03 10:20:24.000,1015,买,100,2020-06-03 10:20:24.000,平仓,300496
2020-06-03 10:20:27.000,1016,买,100,2020-06-03 10:20:27.000,平仓,603650
2020-06-03 10:20:27.000,1017,卖,100,2020-06-03 10:20:27.000,平仓,300113
2020-06-03 10:20:27.000,1018,买,100,2020-06-03 10:20:27.000,平仓,300496
2020-06-03 10:20:36.000,1019,买,100,2020-06-03 10:20:36.000,开仓,002019
2020-06-03 10:20:36.000,1020,买,100,2020-06-03 10:20:36.000,平仓,300496
2020-06-03 10:20:39.000,1021,买,100,2020-06-03 10:20:39.000,开仓,603650
2020-06-03 10:20:39.000,1022,买,100,2020-06-03 10:20:39.000,平仓,603650
2020-06-03 10:20:39.000,1023,买,100,2020-06-03 10:20:39.000,平仓,300496
2020-06-03 10:20:42.000,1024,买,100,2020-06-03 10:20:42.000,平仓,300496
2020-06-03 10:20:45.000,1025,买,100,2020-06-03 10:20:45.000,开仓,300496
2020-06-03 10:20:45.000,1026,买,100,2020-06-03 10:20:45.000,平仓,300496
2020-06-03 10:20:48.000,1027,买,100,2020-06-03 10:20:48.000,开仓,300496
2020-06-03 10:20:48.000,1028,买,100,2020-06-03 10:20:48.000,平仓,300496
2020-06-03 10:20:51.000,1029,买,100,2020-06-03 10:20:51.000,开仓,300496
2020-06-03 10:20:51.000,1030,买,100,2020-06-03 10:20:51.000,平仓,300496
2020-06-03 10:20:57.000,1031,卖,100,2020-06-03 10:20:57.000,平仓,002387
2020-06-03 10:20:57.000,1032,买,100,2020-06-03 10:20:57.000,开仓,300496
2020-06-03 10:20:57.000,1033,买,100,2020-06-03 10:20:57.000,平仓,300496
2020-06-03 10:21:00.000,1034,卖,100,2020-06-03 10:21:00.000,平仓,002019
2020-06-03 10:21:09.000,1035,买,100,2020-06-03 10:21:09.000,开仓,603650
2020-06-03 10:21:09.000,1036,买,100,2020-06-03 10:21:09.000,平仓,603650
2020-06-03 10:21:12.000,1037,买,100,2020-06-03 10:21:12.000,开仓,603650
2020-06-03 10:21:12.000,1038,买,100,2020-06-03 10:21:12.000,平仓,603650
2020-06-03 10:21:15.000,1039,买,100,2020-06-03 10:21:15.000,开仓,603650
2020-06-03 10:21:15.000,1040,买,100,2020-06-03 10:21:15.000,平仓,603650
2020-06-03 10:21:15.000,1041,买,100,2020-06-03 10:21:15.000,平仓,300496
2020-06-03 10:21:18.000,1042,买,100,2020-06-03 10:21:18.000,开仓,002920
2020-06-03 10:21:18.000,1043,卖,100,2020-06-03 10:21:18.000,开仓,002019
2020-06-03 10:21:18.000,1044,买,100,2020-06-03 10:21:18.000,平仓,603650
2020-06-03 10:21:18.000,1045,买,100,2020-06-03 10:21:18.000,平仓,300496
2020-06-03 10:21:21.000,1046,买,100,2020-06-03 10:21:21.000,平仓,603650
2020-06-03 10:21:21.000,1047,卖,100,2020-06-03 10:21:21.000,平仓,300113
2020-06-03 10:21:27.000,1048,买,100,2020-06-03 10:21:27.000,开仓,300253
2020-06-03 10:21:27.000,1049,买,100,2020-06-03 10:21:27.000,平仓,300496
2020-06-03 10:21:30.000,1050,买,100,2020-06-03 10:21:30.000,开仓,600649
2020-06-03 10:21:30.000,1051,买,100,2020-06-03 10:21:30.000,开仓,300496
2020-06-03 10:21:30.000,1052,买,100,2020-06-03 10:21:30.000,平仓,300496
2020-06-03 10:21:33.000,1053,买,100,2020-06-03 10:21:33.000,开仓,600649
2020-06-03 10:21:36.000,1054,买,100,2020-06-03 10:21:36.000,开仓,300253
2020-06-03 10:21:36.000,1055,买,100,2020-06-03 10:21:36.000,开仓,600649
2020-06-03 10:21:36.000,1056,买,100,2020-06-03 10:21:36.000,平仓,300496
2020-06-03 10:21:39.000,1057,卖,100,2020-06-03 10:21:39.000,平仓,300253
2020-06-03 10:21:39.000,1058,买,100,2020-06-03 10:21:39.000,平仓,603650
2020-06-03 10:21:39.000,1059,卖,100,2020-06-03 10:21:39.000,开仓,600859
2020-06-03 10:21:42.000,1060,买,100,2020-06-03 10:21:42.000,平仓,603650
2020-06-03 10:21:45.000,1061,买,100,2020-06-03 10:21:45.000,开仓,002920
2020-06-03 10:21:45.000,1062,卖,100,2020-06-03 10:21:45.000,平仓,300113
2020-06-03 10:21:48.000,1063,卖,100,2020-06-03 10:21:48.000,开仓,600859
2020-06-03 10:21:51.000,1064,买,100,2020-06-03 10:21:51.000,开仓,603650
2020-06-03 10:21:54.000,1065,买,100,2020-06-03 10:21:54.000,开仓,603650
2020-06-03 10:21:57.000,1066,买,100,2020-06-03 10:21:57.000,开仓,603650
2020-06-03 10:21:57.000,1067,卖,100,2020-06-03 10:21:57.000,平仓,600649
2020-06-03 10:22:00.000,1068,买,100,2020-06-03 10:22:00.000,开仓,603650
2020-06-03 10:22:00.000,1069,卖,100,2020-06-03 10:22:00.000,平仓,600649
2020-06-03 10:22:06.000,1070,买,100,2020-06-03 10:22:06.000,开仓,603650
2020-06-03 10:22:09.000,1071,买,100,2020-06-03 10:22:09.000,平仓,002019
2020-06-03 10:22:15.000,1072,卖,100,2020-06-03 10:22:15.000,开仓,600884
2020-06-03 10:22:18.000,1073,买,100,2020-06-03 10:22:18.000,开仓,603650
2020-06-03 10:22:21.000,1074,卖,100,2020-06-03 10:22:21.000,开仓,002127
2020-06-03 10:22:24.000,1075,卖,100,2020-06-03 10:22:24.000,开仓,603650
2020-06-03 10:22:24.000,1076,卖,100,2020-06-03 10:22:24.000,平仓,603650
2020-06-03 10:22:27.000,1077,卖,100,2020-06-03 10:22:27.000,开仓,603650
2020-06-03 10:22:27.000,1078,卖,100,2020-06-03 10:22:27.000,平仓,603650
2020-06-03 10:22:27.000,1079,买,100,2020-06-03 10:22:27.000,平仓,300496
2020-06-03 10:22:33.000,1080,买,100,2020-06-03 10:22:33.000,平仓,600859
2020-06-03 10:22:45.000,1081,卖,100,2020-06-03 10:22:45.000,开仓,603650
2020-06-03 10:22:48.000,1082,买,100,2020-06-03 10:22:48.000,平仓,000012
2020-06-03 10:22:48.000,1083,卖,100,2020-06-03 10:22:48.000,开仓,603650
2020-06-03 10:22:48.000,1084,买,100,2020-06-03 10:22:48.000,平仓,600859
2020-06-03 10:22:51.000,1085,卖,100,2020-06-03 10:22:51.000,开仓,600884
2020-06-03 10:22:54.000,1086,卖,100,2020-06-03 10:22:54.000,开仓,600884
2020-06-03 10:22:57.000,1087,卖,100,2020-06-03 10:22:57.000,开仓,600884
2020-06-03 10:22:57.000,1088,买,100,2020-06-03 10:22:57.000,开仓,300496
2020-06-03 10:23:09.000,1089,买,100,2020-06-03 10:23:09.000,平仓,002127
2020-06-03 10:23:18.000,1090,买,100,2020-06-03 10:23:18.000,平仓,600884
2020-06-03 10:23:21.000,1091,买,100,2020-06-03 10:23:21.000,开仓,002387
2020-06-03 10:23:21.000,1092,买,100,2020-06-03 10:23:21.000,开仓,600338
2020-06-03 10:23:24.000,1093,买,100,2020-06-03 10:23:24.000,平仓,600884
2020-06-03 10:23:24.000,1094,买,100,2020-06-03 10:23:24.000,平仓,002019
2020-06-03 10:23:24.000,1095,买,100,2020-06-03 10:23:24.000,开仓,300496
2020-06-03 10:23:27.000,1096,买,100,2020-06-03 10:23:27.000,平仓,002019
2020-06-03 10:23:27.000,1097,买,100,2020-06-03 10:23:27.000,开仓,300496
2020-06-03 10:23:30.000,1098,买,100,2020-06-03 10:23:30.000,平仓,002019
2020-06-03 10:23:30.000,1099,买,100,2020-06-03 10:23:30.000,开仓,300113
2020-06-03 10:23:33.000,1100,买,100,2020-06-03 10:23:33.000,开仓,300113
2020-06-03 10:23:33.000,1101,买,100,2020-06-03 10:23:33.000,开仓,300496
2020-06-03 10:23:36.000,1102,买,100,2020-06-03 10:23:36.000,开仓,300496
2020-06-03 10:23:39.000,1103,买,100,2020-06-03 10:23:39.000,平仓,600884
2020-06-03 10:23:48.000,1104,买,100,2020-06-03 10:23:48.000,平仓,600884
2020-06-03 10:23:51.000,1105,买,100,2020-06-03 10:23:51.000,平仓,600884
2020-06-03 10:23:54.000,1106,买,100,2020-06-03 10:23:54.000,平仓,002019
2020-06-03 10:23:57.000,1107,买,100,2020-06-03 10:23:57.000,开仓,300496
2020-06-03 10:24:00.000,1108,买,100,2020-06-03 10:24:00.000,平仓,603650
2020-06-03 10:24:00.000,1109,买,100,2020-06-03 10:24:00.000,开仓,300496
2020-06-03 10:24:03.000,1110,买,100,2020-06-03 10:24:03.000,开仓,300496
2020-06-03 10:24:12.000,1111,买,100,2020-06-03 10:24:12.000,平仓,603650
2020-06-03 10:24:15.000,1112,买,100,2020-06-03 10:24:15.000,开仓,300496
2020-06-03 10:24:24.000,1113,买,100,2020-06-03 10:24:24.000,平仓,603650
2020-06-03 10:24:27.000,1114,买,100,2020-06-03 10:24:27.000,平仓,603650
2020-06-03 10:24:33.000,1115,买,100,2020-06-03 10:24:33.000,平仓,603650
2020-06-03 10:24:36.000,1116,买,100,2020-06-03 10:24:36.000,开仓,603650
2020-06-03 10:24:36.000,1117,买,100,2020-06-03 10:24:36.000,平仓,603650
2020-06-03 10:24:36.000,1118,买,100,2020-06-03 10:24:36.000,开仓,600859
2020-06-03 10:24:39.000,1119,买,100,2020-06-03 10:24:39.000,平仓,603650
2020-06-03 10:24:42.000,1120,买,100,2020-06-03 10:24:42.000,开仓,600859
2020-06-03 10:24:54.000,1121,卖,100,2020-06-03 10:24:54.000,平仓,300496
2020-06-03 10:25:00.000,1122,买,100,2020-06-03 10:25:00.000,开仓,600859
2020-06-03 10:25:03.000,1123,买,100,2020-06-03 10:25:03.000,开仓,600859
2020-06-03 10:25:06.000,1124,买,100,2020-06-03 10:25:06.000,开仓,600884
2020-06-03 10:25:06.000,1125,买,100,2020-06-03 10:25:06.000,平仓,600884
2020-06-03 10:25:06.000,1126,买,100,2020-06-03 10:25:06.000,开仓,600859
2020-06-03 10:25:09.000,1127,买,100,2020-06-03 10:25:09.000,平仓,600884
2020-06-03 10:25:12.000,1128,买,100,2020-06-03 10:25:12.000,平仓,600884
2020-06-03 10:25:15.000,1129,卖,100,2020-06-03 10:25:15.000,开仓,002920
2020-06-03 10:25:15.000,1130,买,100,2020-06-03 10:25:15.000,平仓,600884
2020-06-03 10:25:15.000,1131,买,100,2020-06-03 10:25:15.000,开仓,600859
2020-06-03 10:25:18.000,1132,卖,100,2020-06-03 10:25:18.000,开仓,002920
2020-06-03 10:25:18.000,1133,买,100,2020-06-03 10:25:18.000,开仓,600884
2020-06-03 10:25:18.000,1134,买,100,2020-06-03 10:25:18.000,平仓,600884
2020-06-03 10:25:21.000,1135,买,100,2020-06-03 10:25:21.000,平仓,002019
2020-06-03 10:25:24.000,1136,卖,100,2020-06-03 10:25:24.000,开仓,603650
2020-06-03 10:25:24.000,1137,买,100,2020-06-03 10:25:24.000,开仓,600859
2020-06-03 10:25:27.000,1138,卖,100,2020-06-03 10:25:27.000,开仓,603650
2020-06-03 10:25:36.000,1139,卖,100,2020-06-03 10:25:36.000,开仓,300496
2020-06-03 10:26:18.000,1140,卖,100,2020-06-03 10:26:18.000,平仓,600859
2020-06-03 10:26:21.000,1141,卖,100,2020-06-03 10:26:21.000,平仓,600859
2020-06-03 10:26:24.000,1142,买,100,2020-06-03 10:26:24.000,平仓,603650
2020-06-03 10:26:24.000,1143,卖,100,2020-06-03 10:26:24.000,平仓,600859
2020-06-03 10:26:27.000,1144,买,100,2020-06-03 10:26:27.000,平仓,603650
2020-06-03 10:26:39.000,1145,买,100,2020-06-03 10:26:39.000,平仓,600884
2020-06-03 10:26:42.000,1146,卖,100,2020-06-03 10:26:42.000,开仓,600649
2020-06-03 10:26:42.000,1147,卖,100,2020-06-03 10:26:42.000,平仓,600649
2020-06-03 10:26:45.000,1148,卖,100,2020-06-03 10:26:45.000,开仓,600649
2020-06-03 10:26:45.000,1149,卖,100,2020-06-03 10:26:45.000,平仓,600649
2020-06-03 10:26:48.000,1150,卖,100,2020-06-03 10:26:48.000,开仓,600649
2020-06-03 10:27:03.000,1151,卖,100,2020-06-03 10:27:03.000,开仓,600859
2020-06-03 10:27:09.000,1152,买,100,2020-06-03 10:27:09.000,平仓,002920
2020-06-03 10:27:18.000,1153,买,100,2020-06-03 10:27:18.000,开仓,300496
2020-06-03 10:27:18.000,1154,买,100,2020-06-03 10:27:18.000,平仓,300496
2020-06-03 10:27:21.000,1155,卖,100,2020-06-03 10:27:21.000,开仓,002019
2020-06-03 10:27:21.000,1156,卖,100,2020-06-03 10:27:21.000,开仓,300113
2020-06-03 10:27:30.000,1157,买,100,2020-06-03 10:27:30.000,平仓,002920
2020-06-03 10:27:30.000,1158,卖,100,2020-06-03 10:27:30.000,开仓,600884
2020-06-03 10:27:36.000,1159,买,100,2020-06-03 10:27:36.000,平仓,603650
2020-06-03 10:27:39.000,1160,买,100,2020-06-03 10:27:39.000,开仓,002127
2020-06-03 10:27:42.000,1161,买,100,2020-06-03 10:27:42.000,开仓,002127
2020-06-03 10:27:42.000,1162,卖,100,2020-06-03 10:27:42.000,开仓,600859
2020-06-03 10:28:00.000,1163,买,100,2020-06-03 10:28:00.000,平仓,603650
2020-06-03 10:28:03.000,1164,买,100,2020-06-03 10:28:03.000,平仓,600859
2020-06-03 10:28:06.000,1165,买,100,2020-06-03 10:28:06.000,平仓,300113
2020-06-03 10:28:09.000,1166,买,100,2020-06-03 10:28:09.000,平仓,300113
2020-06-03 10:28:18.000,1167,卖,100,2020-06-03 10:28:18.000,开仓,600859
2020-06-03 10:28:21.000,1168,买,100,2020-06-03 10:28:21.000,平仓,300113
2020-06-03 10:28:36.000,1169,买,100,2020-06-03 10:28:36.000,开仓,300113
2020-06-03 10:28:45.000,1170,买,100,2020-06-03 10:28:45.000,平仓,600859
2020-06-03 10:29:00.000,1171,卖,100,2020-06-03 10:29:00.000,开仓,300253
2020-06-03 10:29:03.000,1172,卖,100,2020-06-03 10:29:03.000,开仓,300253
2020-06-03 10:29:06.000,1173,卖,100,2020-06-03 10:29:06.000,开仓,300253
2020-06-03 10:29:06.000,1174,买,100,2020-06-03 10:29:06.000,开仓,002127
2020-06-03 10:29:09.000,1175,卖,100,2020-06-03 10:29:09.000,开仓,300253
2020-06-03 10:29:12.000,1176,卖,100,2020-06-03 10:29:12.000,平仓,300496
2020-06-03 10:29:15.000,1177,卖,100,2020-06-03 10:29:15.000,开仓,300253
2020-06-03 10:29:15.000,1178,卖,100,2020-06-03 10:29:15.000,开仓,300496
2020-06-03 10:29:21.000,1179,卖,100,2020-06-03 10:29:21.000,开仓,300253
2020-06-03 10:29:21.000,1180,买,100,2020-06-03 10:29:21.000,平仓,600859
2020-06-03 10:29:39.000,1181,买,100,2020-06-03 10:29:39.000,平仓,600884
2020-06-03 10:29:45.000,1182,买,100,2020-06-03 10:29:45.000,平仓,002019
2020-06-03 10:29:48.000,1183,买,100,2020-06-03 10:29:48.000,平仓,600859
2020-06-03 10:29:51.000,1184,买,100,2020-06-03 10:29:51.000,平仓,300496
2020-06-03 10:29:54.000,1185,卖,100,2020-06-03 10:29:54.000,平仓,300113
2020-06-03 10:29:57.000,1186,买,100,2020-06-03 10:29:57.000,开仓,600859
2020-06-03 10:29:57.000,1187,买,100,2020-06-03 10:29:57.000,平仓,600859
2020-06-03 10:30:09.000,1188,买,100,2020-06-03 10:30:09.000,平仓,300253
2020-06-03 10:30:09.000,1189,卖,100,2020-06-03 10:30:09.000,平仓,002127
2020-06-03 10:30:15.000,1190,卖,100,2020-06-03 10:30:15.000,平仓,002127
2020-06-03 10:30:18.000,1191,买,100,2020-06-03 10:30:18.000,平仓,300253
2020-06-03 10:30:30.000,1192,买,100,2020-06-03 10:30:30.000,平仓,300253
2020-06-03 10:30:33.000,1193,买,100,2020-06-03 10:30:33.000,平仓,300253
